INTEGRATED_NAME,ADDRESS,AREA,TREES_KIND,TREE_NAME,CONIFEROUS_DECIDUOUS,EVERGREEN_DECIDUOUS,SIZE_STRUCTURE,FLOWER_FRUIT,FLOWER,SEASON
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",잣나무,침엽수,상록수,교목,,X,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-7",0.02736104345503263,"모과나무 양버즘나무 잣나무 이팝나무 은행나무 느티나무 벚나무 ",모과나무,활엽수,낙엽수,교목,열매수,봄,가을
답십리로,"서울특별시 동대문구 전농동 655-36",0.03436276900247712,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 66-1",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 530-119",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 268-1",0.016272854542858997,"이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 268-1",0.016272854542858997,"이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
무학로,"서울특별시 동대문구 용두동 118-86",0.01198180693274892,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
이문로,"서울특별시 동대문구 이문동 284-4",0.01893917204337028,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 284-4",0.01893917204337028,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
이문로,"서울특별시 동대문구 이문동 325-1",0.01893917204337028,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 325-1",0.01893917204337028,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
무학로,"서울특별시 동대문구 용두동 190-5",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 237-10",0.01198180693274892,"양버즘나무 은행나무 백합나무 ",백합나무,활엽수,낙엽수,교목,,봄,X
무학로,"서울특별시 동대문구 용두동 237-10",0.01198180693274892,"양버즘나무 은행나무 백합나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 237-10",0.01198180693274892,"양버즘나무 은행나무 백합나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 장안동 217-1",0.043969435750392666,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 217-1",0.043969435750392666,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한천로,"서울특별시 동대문구 장안동 217-1",0.043969435750392666,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
홍릉로,"서울특별시 동대문구 청량리동 205-848",0.010536790657002002,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
황물로,"서울특별시 동대문구 답십리동 530-2",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 530-2",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
황물로,"서울특별시 동대문구 답십리동 530-2",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
황물로,"서울특별시 동대문구 답십리동 489-90",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로,"서울특별시 동대문구 청량리동 819",0.010536790657002002,"양버즘나무 은행나무 느티나무 회화나무 ",회화나무,활엽수,낙엽수,교목,,봄,X
홍릉로,"서울특별시 동대문구 청량리동 819",0.010536790657002002,"양버즘나무 은행나무 느티나무 회화나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
홍릉로,"서울특별시 동대문구 청량리동 819",0.010536790657002002,"양버즘나무 은행나무 느티나무 회화나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로,"서울특별시 동대문구 청량리동 819",0.010536790657002002,"양버즘나무 은행나무 느티나무 회화나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
왕산로,"서울특별시 동대문구 청량리동 35",0.032634459895788274,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 청량리동 35",0.032634459895788274,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 장안동 107-3",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 107-3",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 장안동 188-15",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 188-15",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 장안동 106-6",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 106-6",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 제기동 856",0.01813872304556547,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
이문로,"서울특별시 동대문구 이문동 346-131",0.01893917204337028,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 346-131",0.01893917204337028,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
망우로,"서울특별시 동대문구 휘경동 255-22",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 휘경동 183-52",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 255-192",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 장안동 473-3",0.02736104345503263,"양버즘나무 이팝나무 회화나무 ",회화나무,활엽수,낙엽수,교목,,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-3",0.02736104345503263,"양버즘나무 이팝나무 회화나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 473-3",0.02736104345503263,"양버즘나무 이팝나무 회화나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
천호대로45길,"서울특별시 동대문구 용두동 39-928",0.004652402872591969,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 141-2",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
회기로,"서울특별시 동대문구 회기동 77-42",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 용두동 237-10",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 용두동 237-10",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
왕산로,"서울특별시 동대문구 용두동 237-10",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
망우로,"서울특별시 동대문구 휘경동 316-3",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 292-100",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 255-8",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 제기동 65",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 제기동 65",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
왕산로,"서울특별시 동대문구 제기동 65",0.032634459895788274,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
천호대로,"서울특별시 동대문구 장안동 472-3",0.050337358499340144,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 장안동 472-3",0.050337358499340144,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
서울시립대로,"서울특별시 동대문구 답십리동 465-141",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로25길,"서울특별시 동대문구 청량리동 203-32",0.0013694055349826816,"은행나무 감나무 ",감나무,활엽수,낙엽수,교목,열매수,봄,가을
홍릉로25길,"서울특별시 동대문구 청량리동 203-32",0.0013694055349826816,"은행나무 감나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 이문동 92-27",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 이문동 92-27",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
정릉천동로,"서울특별시 동대문구 제기동 271-50",0.013607440316019435,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
정릉천동로,"서울특별시 동대문구 제기동 271-50",0.013607440316019435,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로,"서울특별시 동대문구 전농동 60-34",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 답십리동 2-299",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
서울시립대로,"서울특별시 동대문구 전농동 129-71",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 489-42",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
신이문로,"서울특별시 동대문구 이문동 238-2",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 336-10",0.016272854542858997,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 336-10",0.016272854542858997,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
망우로,"서울특별시 동대문구 휘경동 280-1",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
겸재로,"서울특별시 동대문구 휘경동 49-322",0.0029201231399936084,"산딸나무 메타세쿼이아 ",메타세쿼이아,침엽수,낙엽수,교목,,X,X
겸재로,"서울특별시 동대문구 휘경동 49-322",0.0029201231399936084,"산딸나무 메타세쿼이아 ",산딸나무,활엽수,낙엽수,관목,화목/열매수,봄,가을
겸재로,"서울특별시 동대문구 휘경동 49-6",0.0029201231399936084,"산딸나무 메타세쿼이아 배롱나무 ",배롱나무,활엽수,낙엽수,교목,화목,여름,X
겸재로,"서울특별시 동대문구 휘경동 49-6",0.0029201231399936084,"산딸나무 메타세쿼이아 배롱나무 ",메타세쿼이아,침엽수,낙엽수,교목,,X,X
겸재로,"서울특별시 동대문구 휘경동 49-6",0.0029201231399936084,"산딸나무 메타세쿼이아 배롱나무 ",산딸나무,활엽수,낙엽수,관목,화목/열매수,봄,가을
장한로,"서울특별시 동대문구 장안동 469-7",0.01828729174665348,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장한로,"서울특별시 동대문구 장안동 469-7",0.01828729174665348,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장한로,"서울특별시 동대문구 장안동 469-7",0.01828729174665348,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 이문동 92-29",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 이문동 92-29",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 제기동 190-18",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 용두동 236-1",0.032634459895788274,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
